-0.42733,-0.45732,-0.078797
-0.3681,-0.39394,-0.067876
-0.313,-0.33498,-0.057716
-0.26218,-0.28058,-0.048344
-0.21568,-0.23082,-0.039771
-0.17351,-0.18569,-0.031995
-0.1356,-0.14512,-0.025005
-0.10183,-0.10898,-0.018777
-0.072032,-0.077089,-0.013282
-0.046014,-0.049244,-0.0084847
-0.023555,-0.025209,-0.0043434
-0.0044167,-0.0047267,-0.00081442
0.011652,0.01247,0.0021485
0.024906,0.026655,0.0045926
0.035605,0.038104,0.0065653
0.044001,0.04709,0.0081136
0.050345,0.053878,0.0092832
0.054874,0.058725,0.010118
0.057816,0.061875,0.010661
0.059388,0.063557,0.010951
0.05979,0.063987,0.011025
0.059208,0.063364,0.010918
0.057813,0.061872,0.01066
0.055762,0.059676,0.010282
0.053194,0.056927,0.0098086
0.050234,0.05376,0.0092629
0.046995,0.050294,0.0086656
0.043574,0.046633,0.0080348
0.040055,0.042866,0.0073859
0.03651,0.039073,0.0067323
0.033002,0.035318,0.0060853
0.029579,0.031656,0.0054543
0.026285,0.02813,0.0048468
0.023151,0.024776,0.004269
0.020203,0.021622,0.0037254
0.017459,0.018685,0.0032194
0.014931,0.015979,0.0027532
0.012626,0.013512,0.0023281
0.010546,0.011286,0.0019446
0.0086894,0.0092993,0.0016023
0.0070515,0.0075465,0.0013003
0.0056245,0.0060193,0.0010371
0.004398,0.0047068,0.00081097
0.0033602,0.0035961,0.0006196
0.0024974,0.0026727,0.00046051
0.0017949,0.0019209,0.00033097
0.0012369,0.0013238,0.00022808
0.00080719,0.00086385,0.00014884
0.00048891,0.00052323,9.0152e-05
0.0002651,0.00028371,4.8883e-05
0.0001188,0.00012714,2.1906e-05
3.329e-05,3.5627e-05,6.1385e-06
-7.571e-06,-8.1024e-06,-1.396e-06
-1.8969e-05,-2.0301e-05,-3.4978e-06
-1.456e-05,-1.5582e-05,-2.6847e-06
-5.6523e-06,-6.0491e-06,-1.0423e-06
0,0,0
0,0,0
1.4433e-15,3.5527e-15,-2
-5.5378,-11.269,-1.7101
-3.0682,-6.5454,-1.0012
-0.92481,-2.4363,-0.38424
0.73155,0.75345,0.095043
1.6592,2.5664,0.36819
1.4948,2.3155,0.33232
1.3351,2.0716,0.29743
1.1817,1.8369,0.26384
1.0355,1.613,0.23179
0.89766,1.4014,0.2015
0.76874,1.2032,0.17311
0.64922,1.0192,0.14674
0.53937,0.84983,0.12246
0.43928,0.69521,0.10028
0.34886,0.55529,0.080206
0.26791,0.42979,0.062191
0.19612,0.31827,0.046176
0.13308,0.22014,0.032077
0.078338,0.13472,0.019796
0.031362,0.061238,0.0092249
-0.0083959,-0.0011434,0.00024481
-0.041507,-0.05328,-0.0072669
-0.068551,-0.09605,-0.013435
-0.090107,-0.13033,-0.018386
-0.10674,-0.15699,-0.022242
-0.11901,-0.17686,-0.025123
-0.12743,-0.19075,-0.027146
-0.13252,-0.19943,-0.02842
-0.13473,-0.20362,-0.029047
-0.13451,-0.20399,-0.029126
-0.13225,-0.20117,-0.028743
-0.12834,-0.19572,-0.027983
-0.1231,-0.18816,-0.026917
-0.11683,-0.17896,-0.025614
-0.10981,-0.16853,-0.024133
-0.10226,-0.15724,-0.022526
-0.094386,-0.1454,-0.02084
-0.086377,-0.1333,-0.019114
-0.078376,-0.12117,-0.017382
-0.070512,-0.10921,-0.015674
-0.062888,-0.09759,-0.014012
-0.055588,-0.086432,-0.012415
-0.048677,-0.075845,-0.0109
-0.042204,-0.065909,-0.0094773
-0.036204,-0.05668,-0.0081551
-0.030699,-0.048195,-0.0069388
-0.0257,-0.040473,-0.0058314
-0.021207,-0.03352,-0.0048338
-0.017214,-0.027327,-0.0039448
-0.013708,-0.021876,-0.0031617
-0.010669,-0.017139,-0.0024809
-0.0080739,-0.013081,-0.0018972
-0.0058943,-0.0096612,-0.0014048
-0.0041,-0.0068335,-0.00099736
-0.002658,-0.004549,-0.00066774
-0.0015339,-0.0027556,-0.00040856
-0.00069214,-0.0013994,-0.00021212
-9.6219e-05,-0.00042516,-7.0535e-05
0.00029055,0.00022295,2.4168e-05
0.00050486,0.0006008,7.9976e-05
0.00058303,0.00076377,0.00010481
0.00056053,0.00076607,0.00010642
0.00047148,0.00065994,9.2285e-05
0.00034792,0.00049449,6.9435e-05
0.00021871,0.00031417,4.424e-05
0.00010801,0.00015637,2.2064e-05
3.2923e-05,4.7946e-05,6.7757e-06
0,0,0
0,0,0
-0.28888,-1.2692,-0.5413
-0.23675,-1.1269,-0.4891
-0.18965,-0.99097,-0.43838
-0.14744,-0.86239,-0.38953
-0.10993,-0.74182,-0.3429
-0.076912,-0.62973,-0.29876
-0.048143,-0.5264,-0.25735
-0.023363,-0.43197,-0.21883
-0.0022926,-0.3464,-0.18329
0.015355,-0.26955,-0.15078
0.029871,-0.20116,-0.12129
0.041548,-0.14089,-0.094783
0.050671,-0.088336,-0.071167
0.05752,-0.043037,-0.05033
0.062362,-0.0044995,-0.032137
0.065452,0.027792,-0.016432
0.067029,0.054364,-0.0030484
0.067316,0.075746,0.008188
0.066521,0.092459,0.017457
0.064833,0.10501,0.024938
0.062425,0.11389,0.030809
0.05945,0.11956,0.035244
0.056048,0.12246,0.038409
0.052342,0.12301,0.040465
0.048437,0.12157,0.041561
0.044426,0.11849,0.041837
0.04039,0.1141,0.041425
0.036393,0.10867,0.040442
0.032491,0.10246,0.038999
0.02873,0.095686,0.037192
0.025143,0.088556,0.03511
0.021759,0.081235,0.03283
0.018595,0.073867,0.03042
0.015666,0.066576,0.027938
0.012978,0.059462,0.025437
0.010534,0.052609,0.022957
0.0083326,0.046081,0.020535
0.006368,0.039928,0.018199
0.0046328,0.034186,0.015972
0.003117,0.028878,0.013872
0.0018089,0.02402,0.011912
0.00069572,0.019615,0.0101
-0.00023629,0.015661,0.0084417
-0.0010013,0.012149,0.0069385
-0.0016138,0.0090645,0.0055901
-0.0020881,0.0063894,0.0043936
-0.0024385,0.0041021,0.0033441
-0.0026786,0.0021785,0.0024356
-0.0028219,0.00059292,0.0016606
-0.0028809,-0.00068165,0.0010109
-0.0028677,-0.0016729,0.00047748
-0.0027937,-0.0024086,5.0898e-05
-0.0026695,-0.0029168,-0.00027859
-0.0025049,-0.0032249,-0.0005209
-0.0023092,-0.0033599,-0.00068602
-0.002091,-0.0033483,-0.00078389
-0.0018581,-0.0032157,-0.00082434
-0.0016179,-0.0029867,-0.00081706
-0.0013771,-0.0026852,-0.00077151
-0.001142,-0.0023341,-0.0006969
-0.00091812,-0.0019552,-0.00060215
-0.00071078,-0.0015694,-0.00049582
-0.00052456,-0.001196,-0.00038601
-0.00036347,-0.00085285,-0.00028029
-0.00023072,-0.00055546,-0.00018542
-0.00012845,-0.00031651,-0.00010709
-5.7379e-05,-0.00014438,-4.9429e-05
-1.6072e-05,-4.1215e-05,-1.4257e-05
0,0,0
0,0,0
6.9944e-15,2.3981e-14,4.4409e-15
-3.1652e-15,-7.3319e-15,-1.6245e-15
-9.4838,-19.601,-6.1776
-4.1082,-8.9143,-2.899
0.082841,-0.56663,-0.3346
2.4992,4.2757,1.1592
2.2548,3.8621,1.0477
2.0172,3.4596,0.93918
1.7885,3.0718,0.83451
1.5705,2.7015,0.73451
1.3644,2.3511,0.63984
1.1714,2.0226,0.55099
0.99219,1.7171,0.46834
0.82721,1.4356,0.39209
0.67664,1.1782,0.32236
0.54038,0.94502,0.25912
0.41818,0.73557,0.20228
0.30959,0.54917,0.15166
0.21405,0.3849,0.107
0.13088,0.24165,0.068028
0.059339,0.11817,0.034398
-0.0013876,0.013118,0.0057517
-0.052137,-0.074913,-0.018286
-0.093765,-0.14736,-0.038102
-0.12713,-0.20566,-0.054083
-0.15306,-0.25124,-0.066612
-0.17239,-0.28549,-0.076062
-0.1859,-0.30972,-0.082792
-0.19433,-0.32522,-0.087146
-0.1984,-0.33318,-0.089446
-0.19874,-0.33471,-0.089993
-0.19598,-0.33084,-0.089068
-0.19066,-0.32253,-0.086927
-0.18329,-0.31064,-0.083804
-0.17431,-0.29593,-0.079908
-0.16415,-0.27911,-0.075429
-0.15314,-0.26079,-0.070532
-0.14161,-0.24149,-0.065364
-0.12982,-0.2217,-0.060052
-0.118,-0.20181,-0.054703
-0.10635,-0.18214,-0.04941
-0.095026,-0.16299,-0.044248
-0.084157,-0.14457,-0.039279
-0.073846,-0.12706,-0.034551
-0.064168,-0.1106,-0.030103
-0.055179,-0.095293,-0.025962
-0.046916,-0.081195,-0.022145
-0.039396,-0.068346,-0.018664
-0.032626,-0.056757,-0.015521
-0.026595,-0.046418,-0.012715
-0.021288,-0.037301,-0.010238
-0.016676,-0.029362,-0.0080785
-0.012725,-0.022546,-0.0062224
-0.0093955,-0.016786,-0.0046518
-0.0066432,-0.012009,-0.003347
-0.0044198,-0.0081341,-0.0022865
-0.0026746,-0.0050768,-0.0014474
-0.0013551,-0.0027486,-0.00080615
-0.00040762,-0.0010588,-0.00033829
0.00022235,8.4174e-05,-1.9153e-05
0.00058923,0.00077248,0.00017605
0.00074696,0.0010974,0.00027193
0.00074834,0.0011483,0.00029261
0.00064426,0.0010115,0.00026139
0.00048255,0.00076846,0.00020025
0.0003065,0.00049281,0.00012914
0.00015252,0.00024694,6.4966e-05
4.6759e-05,7.61e-05,2.008e-05
0,0,0
0,0,0
-1.1047e-13,-1.4122e-13,-3.6415e-14
-15.327,-24.277,-6.403
1.7981,-0.078823,-0.66998
12.248,15.068,3.0084
12.688,16.641,3.6052
-1.8869,-2.1458,-0.42023
-1.7178,-1.9535,-0.38258
-1.5522,-1.7651,-0.34568
-1.3912,-1.5821,-0.30984
-1.2362,-1.4058,-0.27532
-1.0882,-1.2375,-0.24236
-0.94815,-1.0782,-0.21116
-0.81674,-0.9288,-0.1819
-0.69449,-0.78977,-0.15467
-0.58171,-0.66152,-0.12955
-0.47855,-0.54421,-0.10658
-0.38498,-0.43781,-0.085741
-0.30087,-0.34215,-0.067007
-0.22593,-0.25693,-0.050318
-0.15981,-0.18174,-0.035593
-0.10208,-0.11609,-0.022735
-0.052252,-0.059421,-0.011637
-0.0097874,-0.01113,-0.0021798
0.025865,0.029414,0.0057605
0.055274,0.062858,0.01231
0.079012,0.089852,0.017597
0.097641,0.11104,0.021746
0.11171,0.12704,0.02488
0.12176,0.13847,0.027118
0.12829,0.14589,0.028572
0.13178,0.14986,0.029348
0.13267,0.15087,0.029546
0.13137,0.1494,0.029258
0.12827,0.14587,0.028568
0.12372,0.14069,0.027553
0.11801,0.1342,0.026283
0.11144,0.12673,0.024819
0.10425,0.11855,0.023217
0.096648,0.10991,0.021525
0.088832,0.10102,0.019784
0.080958,0.092066,0.01803
0.073163,0.083202,0.016294
0.065559,0.074554,0.014601
0.058238,0.066229,0.01297
0.051273,0.058308,0.011419
0.044719,0.050854,0.0099594
0.038616,0.043915,0.0086004
0.032993,0.03752,0.007348
0.027864,0.031687,0.0062056
0.023234,0.026422,0.0051746
0.019101,0.021722,0.0042541
0.015454,0.017574,0.0034417
0.012274,0.013958,0.0027337
0.0095416,0.010851,0.002125
0.007229,0.0082208,0.00161
0.0053068,0.006035,0.0011819
0.0037429,0.0042565,0.0008336
0.002503,0.0028464,0.00055745
0.0015514,0.0017642,0.00034551
0.00085131,0.00096811,0.0001896
0.00036572,0.0004159,8.145e-05
5.7323e-05,6.5188e-05,1.2767e-05
-0.00011073,-0.00012592,-2.466e-05
-0.00017435,-0.00019827,-3.8829e-05
-0.00016782,-0.00019085,-3.7376e-05
-0.00012282,-0.00013967,-2.7353e-05
-6.698e-05,-7.617e-05,-1.4917e-05
-2.1896e-05,-2.49e-05,-4.8766e-06
0,0,0
0,0,0
7.2498e-14,9.1482e-14,1.9096e-14
-9.4935,-16.871,-4.8122
-1.5591,-4.4082,-1.6108
4.456,5.184,0.8866
7.5943,10.472,2.3286
6.4188,9.307,2.1876
-1.2268,-1.5387,-0.32746
-1.1168,-1.4008,-0.29812
-1.0091,-1.2658,-0.26937
-0.90451,-1.1345,-0.24144
-0.80372,-1.0081,-0.21454
-0.70751,-0.88742,-0.18885
-0.61645,-0.77321,-0.16455
-0.53101,-0.66604,-0.14174
-0.45153,-0.56635,-0.12053
-0.37821,-0.47438,-0.10095
-0.31114,-0.39026,-0.083052
-0.25031,-0.31396,-0.066814
-0.19562,-0.24536,-0.052216
-0.1469,-0.18425,-0.039211
-0.10391,-0.13034,-0.027737
-0.066378,-0.083258,-0.017718
-0.03398,-0.042621,-0.0090702
-0.0063714,-0.0079916,-0.0017007
0.016808,0.021082,0.0044866
0.035929,0.045065,0.0095905
0.051362,0.064423,0.01371
0.063475,0.079616,0.016943
0.072625,0.091093,0.019386
0.079159,0.099288,0.02113
0.083404,0.10461,0.022263
0.085671,0.10746,0.022868
0.086251,0.10818,0.023023
0.085411,0.10713,0.022799
0.0834,0.10461,0.022262
0.08044,0.1009,0.021472
0.076735,0.096248,0.020483
0.072466,0.090894,0.019343
0.067794,0.085033,0.018096
0.062858,0.078842,0.016779
0.057782,0.072475,0.015424
0.052668,0.066062,0.014059
0.047607,0.059713,0.012708
0.04267,0.053521,0.01139
0.037918,0.04756,0.010121
0.033397,0.04189,0.0089147
0.029145,0.036556,0.0077796
0.025186,0.031591,0.0067229
0.021539,0.027016,0.0057494
0.018214,0.022845,0.0048617
0.015213,0.019082,0.0040608
0.012535,0.015723,0.003346
0.010172,0.012759,0.0027153
0.0081137,0.010177,0.0021658
0.0063445,0.0079578,0.0016935
0.0048473,0.00608,0.0012939
0.0036027,0.0045188,0.00096167
0.0025892,0.0032477,0.00069115
0.0017843,0.0022381,0.0004763
0.0011644,0.0014605,0.00031082
0.00070528,0.00088463,0.00018826
0.00038243,0.00047967,0.00010208
0.00017137,0.00021495,4.5745e-05
4.8023e-05,6.0235e-05,1.2819e-05
-1.0922e-05,-1.3699e-05,-2.9153e-06
-2.7364e-05,-3.4322e-05,-7.3043e-06
-2.1003e-05,-2.6344e-05,-5.6064e-06
-8.1538e-06,-1.0227e-05,-2.1765e-06
0,0,0
0,0,0
1.1513e-13,1.43e-13,-2
-15.327,-24.277,-3.5026
1.7981,-0.078823,-0.11004
12.248,15.068,2.028
12.688,16.641,2.2845
-1.8869,-2.1458,-0.28117
-1.7178,-1.9535,-0.25597
-1.5522,-1.7651,-0.23129
-1.3912,-1.5821,-0.20731
-1.2362,-1.4058,-0.18421
-1.0882,-1.2375,-0.16215
-0.94815,-1.0782,-0.14128
-0.81674,-0.9288,-0.1217
-0.69449,-0.78977,-0.10349
-0.58171,-0.66152,-0.086681
-0.47855,-0.54421,-0.071309
-0.38498,-0.43781,-0.057367
-0.30087,-0.34215,-0.044833
-0.22593,-0.25693,-0.033666
-0.15981,-0.18174,-0.023814
-0.10208,-0.11609,-0.015212
-0.052252,-0.059421,-0.0077861
-0.0097874,-0.01113,-0.0014584
0.025865,0.029414,0.0038542
0.055274,0.062858,0.0082365
0.079012,0.089852,0.011774
0.097641,0.11104,0.01455
0.11171,0.12704,0.016647
0.12176,0.13847,0.018144
0.12829,0.14589,0.019117
0.13178,0.14986,0.019636
0.13267,0.15087,0.019769
0.13137,0.1494,0.019576
0.12827,0.14587,0.019114
0.12372,0.14069,0.018435
0.11801,0.1342,0.017585
0.11144,0.12673,0.016606
0.10425,0.11855,0.015534
0.096648,0.10991,0.014402
0.088832,0.10102,0.013237
0.080958,0.092066,0.012064
0.073163,0.083202,0.010902
0.065559,0.074554,0.0097691
0.058238,0.066229,0.0086781
0.051273,0.058308,0.0076402
0.044719,0.050854,0.0066636
0.038616,0.043915,0.0057543
0.032993,0.03752,0.0049163
0.027864,0.031687,0.004152
0.023234,0.026422,0.0034622
0.019101,0.021722,0.0028463
0.015454,0.017574,0.0023027
0.012274,0.013958,0.001829
0.0095416,0.010851,0.0014218
0.007229,0.0082208,0.0010772
0.0053068,0.006035,0.00079078
0.0037429,0.0042565,0.00055774
0.002503,0.0028464,0.00037298
0.0015514,0.0017642,0.00023117
0.00085131,0.00096811,0.00012685
0.00036572,0.0004159,5.4496e-05
5.7323e-05,6.5188e-05,8.5418e-06
-0.00011073,-0.00012592,-1.6499e-05
-0.00017435,-0.00019827,-2.598e-05
-0.00016782,-0.00019085,-2.5007e-05
-0.00012282,-0.00013967,-1.8301e-05
-6.698e-05,-7.617e-05,-9.9808e-06
-2.1896e-05,-2.49e-05,-3.2628e-06
0,0,0
0,0,0
-4.1189e-14,-4.1744e-14,-2
-9.4935,-16.871,-2.4959
-1.5591,-4.4082,-0.70134
4.456,5.184,0.68475
7.5943,10.472,1.4585
6.4188,9.307,1.3138
-1.2268,-1.5387,-0.20837
-1.1168,-1.4008,-0.1897
-1.0091,-1.2658,-0.1714
-0.90451,-1.1345,-0.15363
-0.80372,-1.0081,-0.13651
-0.70751,-0.88742,-0.12017
-0.61645,-0.77321,-0.1047
-0.53101,-0.66604,-0.090193
-0.45153,-0.56635,-0.076693
-0.37821,-0.47438,-0.064239
-0.31114,-0.39026,-0.052847
-0.25031,-0.31396,-0.042515
-0.19562,-0.24536,-0.033226
-0.1469,-0.18425,-0.024951
-0.10391,-0.13034,-0.017649
-0.066378,-0.083258,-0.011274
-0.03398,-0.042621,-0.0057715
-0.0063714,-0.0079916,-0.0010822
0.016808,0.021082,0.0028549
0.035929,0.045065,0.0061026
0.051362,0.064423,0.0087239
0.063475,0.079616,0.010781
0.072625,0.091093,0.012335
0.079159,0.099288,0.013445
0.083404,0.10461,0.014166
0.085671,0.10746,0.014551
0.086251,0.10818,0.01465
0.085411,0.10713,0.014507
0.0834,0.10461,0.014166
0.08044,0.1009,0.013663
0.076735,0.096248,0.013034
