x,y,z,yaw,velocity,change_flag
-9.797786124455774,-23.790703411204987,1.2929411555026191,-0.25845232815962477,0,0
-9.640180060185191,-23.83148837951738,1.2949281046043373,-0.2525662439969139,0,0
-9.485281671280578,-23.870648594023407,1.297076247584902,-0.24611754092829163,0,0
-9.334736510999804,-23.907708350389697,1.2992078356214527,-0.23972753438953837,0,0
-9.182486591862599,-23.94419018321266,1.301407511957152,-0.23339870447992517,0,0
-9.035997383583188,-23.9783630759018,1.3035310551996766,-0.22755598633392124,0,0
-8.895061089282759,-24.010424460554518,1.3055953793869994,-0.22212754131680756,0,0
-8.752535005161924,-24.042059255065595,1.3076985204993468,-0.2167815428190359,0,0
-8.614128726961278,-24.072026246124718,1.309730111330022,-0.21170035849633603,0,0
-8.48066949575508,-24.100204472106387,1.311378575290281,-0.21000943713481346,0,0
-8.353338616391708,-24.126875187085634,1.3126156324165454,-0.21072871816371583,0,0
-8.22928478841496,-24.152952272566047,1.3133694166736134,-0.21564571279863154,0,0
-8.1078584272342,-24.179218703301277,1.3145327618632017,-0.2170595551886784,0,0
-7.9913683492612595,-24.204849624085185,1.3166533892735843,-0.21654111161344847,0,0
-7.879472919034416,-24.22906549237547,1.3177286784358513,-0.21660558164670723,0,0
-7.769126621572932,-24.25314201816503,1.319317915645756,-0.21634786012329854,0,0
-7.661739001838521,-24.276786327320107,1.3204914636668768,-0.22624899393837375,0,0
-7.5587074566057835,-24.300682274614694,1.3213154415327957,-0.23796196264868552,0,0
-7.457649515411717,-24.32483741705472,1.3222291177444985,-0.24017885827472737,0,0
-7.361372453616568,-24.348093686306235,1.3222583659099423,-0.24632276633137015,0,0
-7.268852885218154,-24.37408784108805,1.2966520567990674,-0.24508039542731433,0,0
-7.180565068932908,-24.398851724899323,1.293302938471806,-0.23830135410850245,0,0
-7.0946947775684395,-24.4176821487619,1.2964531208798689,-0.23121116226533947,0,0
-7.013110655388945,-24.436998777158937,1.295863701913217,-0.22313259062388072,0,0
-6.936170967715694,-24.45340207283414,1.2968414113724944,-0.217891700394149,0,0
-6.864426284038604,-24.468458738701404,1.2976690117862117,-0.21627532921008438,0,0
-6.797546374648575,-24.482569459352728,1.2984075249598903,-0.21570141164526077,0,0
-6.735410976022175,-24.495566383841403,1.2990359013566213,-0.21550550192141082,0,0
-6.6779289019235195,-24.507569915745183,1.2997978602933131,-0.2140574152221716,0,0
-6.624614881458926,-24.518596479275082,1.3005189087871984,-0.21228535674325982,0,0
-6.577583844284026,-24.5279275814168,1.3023842113195645,-0.2103466959188542,0,0
-6.537569276739044,-24.535291093520705,1.302823334893051,-0.2081507119376235,0,0
-6.502593578393942,-24.542781746371123,1.3025652592678734,-0.20490362333220327,0,0
-6.4708558084518994,-24.549565676242377,1.3022521236191664,-0.20136970063020973,0,0
-6.44436494756882,-24.555276539891747,1.3033899144949685,-0.1976444841361842,0,0
-6.427062247226581,-24.55919830831003,1.3040004208193314,-0.19335132044745887,0,0
-6.414652039794329,-24.56155961215346,1.3042671644315005,-0.18999032094936505,0,0
-6.40463349969919,-24.56285657744817,1.3044079864086022,-0.18729808961531935,0,0
-6.39648818412242,-24.56379000178115,1.3044730185349775,-0.18432981343391028,0,0
-6.389938955748995,-24.564337690886724,1.304494221614683,-0.18097648332597155,0,0
-6.384742914359035,-24.564638949392847,1.3045385384798467,-0.1769752673792877,0,0
-6.380071487576125,-24.564795021837384,1.3045934782695645,-0.1721106018232005,0,0
-6.375636235990443,-24.564883776715398,1.3046518340256952,-0.1663838280859583,0,0
-6.371651487464426,-24.56520043219772,1.3047308456432785,-0.16123214356986088,0,0
-6.367868109260528,-24.565319825279143,1.304742189870519,-0.15661710887409944,0,0
